Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
SRCL|Stericycle, Inc. - Common Stock|Q|N|N|100|N|N
SRC|Spirit Realty Capital, Inc. Common Stock|N|SRC|N|100|N|SRC
SRDX|Surmodics, Inc. - Common Stock|Q|N|N|100|N|N
SRE$B|Sempra Energy 6.75% Mandatory Convertible Preferred Stock, Series B|N|SREpB|N|100|N|SRE-B
SREA|Sempra Energy 5.750% Junior Subordinated Notes due 2079|N|SREA|N|100|N|SREA
SRET|Global X SuperDividend REIT ETF|G|N|N|100|Y|N
SREV|ServiceSource International, Inc. - Common Stock|Q|N|N|100|N|N
SRE|Sempra Energy Common Stock|N|SRE|N|100|N|SRE
SRG$A|Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest|N|SRGpA|N|100|N|SRG-A
SRGA|Surgalign Holdings, Inc. - Common Stock|Q|N|N|100|N|N
SRG|Seritage Growth Properties Class A Common Stock|N|SRG|N|100|N|SRG
SRI|Stoneridge, Inc. Common Stock|N|SRI|N|100|N|SRI
SRLN|SPDR Blackstone Senior Loan ETF|P|SRLN|Y|100|N|SRLN
SRLP|Sprague Resources LP Common Units representing Limited Partner Interests|N|SRLP|N|100|N|SRLP
SRL|Scully Royalty Ltd.|N|SRL|N|100|N|SRL
SRNE|Sorrento Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
SRNGU|Soaring Eagle Acquisition Corp. - Unit|S|N|N|100|N|N
SRNGW|Soaring Eagle Acquisition Corp. - Warrant|S|N|N|100|N|N
SRNG|Soaring Eagle Acquisition Corp. - Class A Ordinary Share|S|N|N|100|N|N
SRPT|Sarepta Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
SRRA|Sierra Oncology, Inc. - Common Stock|G|N|N|100|N|N
SRRK|Scholar Rock Holding Corporation - Common Stock|Q|N|N|100|N|N
SRSAU|Sarissa Capital Acquisition Corp. - Unit|S|N|N|100|N|N
SRSAW|Sarissa Capital Acquisition Corp. - Warrants|S|N|N|100|N|N
SRSA|Sarissa Capital Acquisition Corp. - Class A Ordinary Shares|S|N|N|100|N|N
SRS|ProShares UltraShort Real Estate|P|SRS|Y|100|N|SRS
SRTS|Sensus Healthcare, Inc. - Common Stock|S|N|N|100|N|N
SRTY|ProShares UltraPro Short Russell2000|P|SRTY|Y|100|N|SRTY
SRT|StarTek, Inc. Common Stock|N|SRT|N|100|N|SRT
SRVR|Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF|P|SRVR|Y|100|N|SRVR
SRV|Cushing MLP & Infrastructure Total Return Fund|N|SRV|N|100|N|SRV
SR|Spire Inc. Common Stock|N|SR|N|100|N|SR
SSAAU|Science Strategic Acquisition Corp. Alpha - Unit|S|N|N|100|N|N
SSAAW|Science Strategic Acquisition Corp. Alpha - Warrant|S|N|N|100|N|N
SSAA|Science Strategic Acquisition Corp. Alpha - Class A Common Stock|S|N|N|100|N|N
SSBI|Summit State Bank - Common Stock|G|N|N|100|N|N
SSB|South State Corporation - Common Stock|Q|N|N|100|N|N
SSD|Simpson Manufacturing Company, Inc. Common Stock|N|SSD|N|100|N|SSD
SSG|ProShares UltraShort Semiconductors|P|SSG|Y|100|N|SSG
SSKN|Strata Skin Sciences, Inc. - Common Stock|S|N|N|100|N|N
SSLY|Syntax Stratified SmallCap ETF|P|SSLY|Y|100|N|SSLY
SSL|Sasol Ltd. American Depositary Shares|N|SSL|N|100|N|SSL
SSNC|SS&C Technologies Holdings, Inc. - Common Stock|Q|N|N|100|N|N
SSNT|SilverSun Technologies, Inc. - Common Stock|S|N|N|100|N|N
SSO|ProShares Ultra S&P500|P|SSO|Y|100|N|SSO
SSPKU|Silver Spike Acquisition Corp. - Units|S|N|N|100|N|N
SSPKW|Silver Spike Acquisition Corp. - Warrants|S|N|N|100|N|N
SSPK|Silver Spike Acquisition Corp. - Class A Ordinary Shares|S|N|N|100|N|N
SSPY|Syntax Stratified LargeCap ETF|P|SSPY|Y|100|N|SSPY
SSP|E.W. Scripps Company (The) - Class A Common Stock|Q|N|N|100|N|N
SSRM|SSR Mining Inc. - Common Stock|Q|N|N|100|N|N
SSSS|SuRo Capital Corp. - Common Stock|S|N|N|100|N|N
SSTI|ShotSpotter, Inc. - Common Stock|S|N|N|100|N|N
SSTK|Shutterstock, Inc. Common Stock|N|SSTK|N|100|N|SSTK
SSUS|Day Hagan/Ned Davis Research Smart Sector ETF|P|SSUS|Y|100|N|SSUS
SSYS|Stratasys, Ltd. - Common Stock|Q|N|N|100|N|N
SSY|SunLink Health Systems, Inc. Common Stock|A|SSY|N|100|N|SSY
STAA|STAAR Surgical Company - Common Stock|G|N|N|100|N|N
STAF|Staffing 360 Solutions, Inc. - Common Stock|S|N|D|100|N|N
STAG|Stag Industrial, Inc. Common Stock|N|STAG|N|100|N|STAG
STAR$D|iStar Inc. Series D Cumulative Redeemable Preferred Stock|N|STARpD|N|100|N|STAR-D
STAR$G|iStar Inc. Series G Cumulative Redeemable Preferred Stock|N|STARpG|N|100|N|STAR-G
STAR$I|iStar Inc. Series I Cumulative Redeemable Preferred Stock|N|STARpI|N|100|N|STAR-I
STAR|iStar Inc. Common Stock|N|STAR|N|100|N|STAR
STAY|Extended Stay America, Inc. - Paired Shares|Q|N|N|100|N|N
STBA|S&T Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
STCN|Steel Connect, Inc. - Common Stock|S|N|N|100|N|N
STC|Stewart Information Services Corporation Common Stock|N|STC|N|100|N|STC
STEP|StepStone Group Inc. - Class A Common Stock|Q|N|N|100|N|N
STE|STERIS plc (Ireland) Ordinary Shares|N|STE|N|100|N|STE
STFC|State Auto Financial Corporation - Common Stock|Q|N|N|100|N|N
STG|Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares|N|STG|N|100|N|STG
STIC.U|Northern Star Acquisition Corp. Units, each consisting of one share of common stock and one-third ofA one Warrant|N|STIC.U|N|100|N|STIC=
STIC.W|Northern Star Acquisition Corp. Redeemable warrants, each whole warrant exercisable for shares of Class A common stock at an exercise price of $11.50 per share|N|STIC.WS|N|100|N|STIC+
STIC|Northern Star Acquisition Corp. Class A Common Stock|N|STIC|N|100|N|STIC
STIM|Neuronetics, Inc. - Common Stock|G|N|N|100|N|N
STIP|iShares 0-5 Year TIPS Bond ETF|P|STIP|Y|100|N|STIP
STKL|SunOpta, Inc. - Common Stock|Q|N|N|100|N|N
STKS|The ONE Group Hospitality, Inc. - Common Stock|S|N|N|100|N|N
STK|Columbia Seligman Premium Technology Growth Fund Inc|N|STK|N|100|N|STK
STL$A|Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.50% Non-Cumulative, Perpetual Preferred Stock, Series A|N|STLpA|N|100|N|STL-A
STLA|Stellantis N.V. Common Shares|N|STLA|N|100|N|STLA
STLC|iShares Factors US Blend Style ETF|Z|STLC|Y|100|N|STLC
STLD|Steel Dynamics, Inc. - Common Stock|Q|N|N|100|N|N
STLG|iShares Factors US Growth Style ETF|Z|STLG|Y|100|N|STLG
STLV|iShares Factors US Value Style ETF|Z|STLV|Y|100|N|STLV
STL|Sterling Bancorp|N|STL|N|100|N|STL
STMB|iShares Factors US Mid Blend Style ETF|Z|STMB|Y|100|N|STMB
STMP|Stamps.com Inc. - Common Stock|Q|N|N|100|N|N
STM|STMicroelectronics N.V. Common Stock|N|STM|N|100|N|STM
STNC|Stance Equity ESG Large Cap Core ETF|P|STNC|Y|100|N|STNC
STND|Standard AVB Financial Corp. - Common Stock|S|N|N|100|N|N
STNE|StoneCo Ltd. - Class A Common Share|Q|N|N|100|N|N
STNG|Scorpio Tankers Inc. Common Shares|N|STNG|N|100|N|STNG
STN|Stantec Inc Common Stock|N|STN|N|100|N|STN
STOK|Stoke Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
STON|StoneMor Inc. Common Stock|N|STON|N|100|N|STON
STOR|STORE Capital Corporation Common Stock|N|STOR|N|100|N|STOR
STOT|SPDR DoubleLine Short Duration Total Return Tactical ETF|Z|STOT|Y|100|N|STOT
STPC.U|Star Peak Corp II Units, each consisting of one share of Class A common stock and one-fourth of one redeemable warrant|N|STPC.U|N|100|N|STPC=
STPC.W|Star Peak Corp II Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50|N|STPC.WS|N|100|N|STPC+
STPC|Star Peak Corp II Class A Common Stock|N|STPC|N|100|N|STPC
STPK.U|Star Peak Energy Transition Corp. Units, each consisting of one share of Class A common stock, and one-third of one redeemable warrant|N|STPK.U|N|100|N|STPK=
STPK.W|Star Peak Energy Transition Corp. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50|N|STPK.WS|N|100|N|STPK+
STPK|Star Peak Energy Transition Corp. Class A Common Stock|N|STPK|N|100|N|STPK
STPZ|PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund|P|STPZ|Y|100|N|STPZ
STRA|Strategic Education, Inc. - Common Stock|Q|N|N|100|N|N
STRE.U|Supernova Partners Acquisition Company III, Ltd. Units|N|STRE.U|N|100|N|STRE=
STRL|Sterling Construction Company Inc - Common Stock|Q|N|N|100|N|N
STRM|Streamline Health Solutions, Inc. - Common Stock|S|N|N|100|N|N
STRO|Sutro Biopharma, Inc. - Common Stock|G|N|N|100|N|N
STRRP|Star Equity Holdings, Inc. - Series A Cumulative Perpetual Preferred Stock|G|N|N|100|N|N
STRR|Star Equity Holdings, Inc. - Common Stock|G|N|N|100|N|N
STRS|Stratus Properties Inc. - Common Stock|Q|N|N|100|N|N
STRT|STRATTEC SECURITY CORPORATION - Common Stock|G|N|N|100|N|N
STSA|Satsuma Pharmaceuticals, Inc. - Common stock|G|N|N|100|N|N
STSB|iShares Factors US Small Blend Style ETF|Z|STSB|Y|100|N|STSB
STT$D|State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D|N|STTpD|N|100|N|STT-D
STT$G|State Street Corporation Depositary shares, each representing a 1/4,000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative|N|STTpG|N|100|N|STT-G
STTK|Shattuck Labs, Inc. - Common Stock|Q|N|N|100|N|N
STT|State Street Corporation Common Stock|N|STT|N|100|N|STT
STWD|STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.|N|STWD|N|100|N|STWD
STWOU|ACON S2 Acquisition Corp. - Unit|S|N|N|100|N|N
STWOW|ACON S2 Acquisition Corp. - Warrant|S|N|N|100|N|N
STWO|ACON S2 Acquisition Corp. - Class A ordinary shares|S|N|N|100|N|N
STXB|Spirit of Texas Bancshares, Inc. - Common Stock|Q|N|N|100|N|N
STXS|Stereotaxis, Inc. Common Stock|A|STXS|N|100|N|STXS
STX|Seagate Technology PLC - Ordinary Shares (Ireland)|Q|N|N|100|N|N
STZ.B|Constellation Brands, Inc. Common Stock|N|STZ.B|N|100|N|STZ.B
STZ|Constellation Brands, Inc. Common Stock|N|STZ|N|100|N|STZ
ST|Sensata Technologies Holding plc Ordinary Shares|N|ST|N|100|N|ST
SUBZ|Roundhill Streaming Services & Technology ETF|P|SUBZ|Y|100|N|SUBZ
SUB|iShares Short-Term National Muni Bond ETF|P|SUB|Y|100|N|SUB
SUI|Sun Communities, Inc. Common Stock|N|SUI|N|100|N|SUI
SULR|SmartETFs Sustainable Energy II ETF|Z|SULR|Y|100|N|SULR
SUMO|Sumo Logic, Inc. - Common Stock|Q|N|N|100|N|N
SUMR|Summer Infant, Inc. - Common Stock|S|N|N|100|N|N
SUM|Summit Materials, Inc. Class A Common Stock|N|SUM|N|100|N|SUM
SUNS|SLR Senior Investment Corp. - Common Stock|Q|N|N|100|N|N
SUNW|Sunworks, Inc. - Common Stock|S|N|N|100|N|N
SUN|Sunoco LP Common Units representing limited partner interests|N|SUN|N|100|N|SUN
SUPN|Supernus Pharmaceuticals, Inc. - Common Stock|G|N|N|100|N|N
SUPV|Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares|N|SUPV|N|100|N|SUPV
SUP|Superior Industries International, Inc. Common Stock (DE)|N|SUP|N|100|N|SUP
SURF|Surface Oncology, Inc. - Common Stock|G|N|N|100|N|N
SUSA|iShares MSCI USA ESG Select ETF|P|SUSA|Y|100|N|SUSA
SUSB|iShares ESG Aware 1-5 Year USD Corporate Bond ETF|G|N|N|100|Y|N
SUSC|iShares ESG Aware USD Corporate Bond ETF|G|N|N|100|Y|N
SUSL|iShares ESG MSCI USA Leaders ETF|G|N|N|100|Y|N
SUZ|Suzano S.A. American Depositary Shares (each representing One Ordinary Share)|N|SUZ|N|100|N|SUZ
SU|Suncor Energy  Inc. Common Stock|N|SU|N|100|N|SU
SVACU|Starboard Value Acquisition Corp. - Unit|S|N|N|100|N|N
SVACW|Starboard Value Acquisition Corp. - Warrant|S|N|N|100|N|N
SVAC|Starboard Value Acquisition Corp. - Class A Common Stock|S|N|N|100|N|N
SVAL|iShares US Small Cap Value Factor ETF|Z|SVAL|Y|100|N|SVAL
SVA|Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)|Q|N|N|100|N|N
SVBI|Severn Bancorp Inc - Common Stock|S|N|N|100|N|N
SVC|Service Properties Trust - Shares of Beneficial Interest|Q|N|N|100|N|N
SVFAU|SVF Investment Corp. - Unit|S|N|N|100|N|N
SVFAW|SVF Investment Corp. - Warrant|S|N|N|100|N|N
SVFA|SVF Investment Corp. - Class A Ordinary Shares|S|N|N|100|N|N
SVFB|SVF Investment Corp. 2 - Class A Ordinary Shares|S|N|N|100|N|N
SVFC|SVF Investment Corp. 3 - Class A Ordinary Shares|S|N|N|100|N|N
SVMK|SVMK Inc. - Common Stock|Q|N|N|100|N|N
SVM|Silvercorp Metals Inc. Common Shares|A|SVM|N|100|N|SVM
SVOKU|Seven Oaks Acquisition Corp. - Unit|S|N|N|100|N|N
SVOKW|Seven Oaks Acquisition Corp. - Warrant|S|N|N|100|N|N
SVOK|Seven Oaks Acquisition Corp. - Class A Common Stock|S|N|N|100|N|N
SVRA|Savara, Inc. - Common Stock|Q|N|N|100|N|N
SVSVU|Spring Valley Acquisition Corp. - Unit|S|N|N|100|N|N
SVSVW|Spring Valley Acquisition Corp. - Warrant|S|N|N|100|N|N
SVT|Servotronics, Inc. Common Stock|A|SVT|N|100|N|SVT
SVVC|Firsthand Technology Value Fund, Inc. - Common Stock|Q|N|N|100|N|N
SVXY|ProShares Short VIX Short Term Futures ETF|Z|SVXY|Y|100|N|SVXY
SV|Spring Valley Acquisition Corp. - Class A Ordinary Share|S|N|N|100|N|N
SWAN|Amplify ETF Trust Amplify BlackSwan Growth & Treasury Core ETF|P|SWAN|Y|100|N|SWAN
SWAV|ShockWave Medical, Inc. - Common Stock|Q|N|N|100|N|N
SWBI|Smith & Wesson Brands, Inc. - Common Stock|Q|N|N|100|N|N
SWBK.U|Switchback II Corporation Units, each consisting of one Class A ordinary share and one fifth of one redeemable warrant|N|SWBK.U|N|100|N|SWBK=
SWBK.W|Switchback II Corporation Warrants, exercisable for one share of Class A Ordinary Share|N|SWBK.WS|N|100|N|SWBK+
SWBK|Switchback II Corporation Class A Ordinary Shares|N|SWBK|N|100|N|SWBK
SWCH|Switch, Inc. Class A Common Stock|N|SWCH|N|100|N|SWCH
SWETU|Athlon Acquisition Corp. - Unit|S|N|N|100|N|N
SWETW|Athlon Acquisition Corp. - Warrant|S|N|N|100|N|N
SWET|Athlon Acquisition Corp. - Class A Common stock|S|N|N|100|N|N
SWIR|Sierra Wireless, Inc. - Common Stock|Q|N|N|100|N|N
SWI|SolarWinds Corporation Common Stock|N|SWI|N|100|N|SWI
SWKH|SWK Holdings Corporation - Common Stock|S|N|N|100|N|N
SWKS|Skyworks Solutions, Inc. - Common Stock|Q|N|N|100|N|N
SWK|Stanley Black & Decker, Inc. Common Stock|N|SWK|N|100|N|SWK
SWM|Schweitzer-Mauduit International, Inc. Common Stock|N|SWM|N|100|N|SWM
SWN|Southwestern Energy Company Common Stock|N|SWN|N|100|N|SWN
SWTX|SpringWorks Therapeutics, Inc. - common stock|Q|N|N|100|N|N
SWT|Stanley Black & Decker, Inc. Corporate Unit|N|SWT|N|100|N|SWT
SWX|Southwest Gas Holdings, Inc. Common Stock (DE)|N|SWX|N|100|N|SWX
SWZ|Swiss Helvetia Fund, Inc. (The) Common Stock|N|SWZ|N|100|N|SWZ
SXC|SunCoke Energy, Inc. Common Stock|N|SXC|N|100|N|SXC
SXI|Standex International Corporation Common Stock|N|SXI|N|100|N|SXI
SXTC|China SXT Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
SXT|Sensient Technologies Corporation Common Stock|N|SXT|N|100|N|SXT
SYBT|Stock Yards Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
SYBX|Synlogic, Inc. - Common Stock|G|N|N|100|N|N
SYF$A|Synchrony Financial Depositary Shares, each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A|N|SYFpA|N|100|N|SYF-A
SYF|Synchrony Financial Common Stock|N|SYF|N|100|N|SYF
SYKE|Sykes Enterprises, Incorporated - Common Stock|Q|N|N|100|N|N
SYK|Stryker Corporation Common Stock|N|SYK|N|100|N|SYK
SYLD|Cambria Shareholder Yield ETF|Z|SYLD|Y|100|N|SYLD
SYNA|Synaptics Incorporated - Common Stock|Q|N|N|100|N|N
SYNH|Syneos Health, Inc. - Class A Common Stock|Q|N|N|100|N|N
SYNL|Synalloy Corporation - Common Stock|G|N|N|100|N|N
SYN|Synthetic Biologics, Inc. Common Stock|A|SYN|N|100|N|SYN
SYPR|Sypris Solutions, Inc. - Common Stock|G|N|N|100|N|N
SYRS|Syros Pharmaceuticals, Inc. - common stock|Q|N|N|100|N|N
SYTAW|Siyata Mobile, Inc. - Warrant|S|N|N|100|N|N
SYTA|Siyata Mobile, Inc. - Common Shares|S|N|N|100|N|N
SYUS|Syntax Stratified U.S. Total Market ETF|P|SYUS|Y|100|N|SYUS
SYX|Systemax Inc. Common Stock|N|SYX|N|100|N|SYX
SYY|Sysco Corporation Common Stock|N|SYY|N|100|N|SYY
SY|So-Young International Inc. - American Depository Shares|G|N|N|100|N|N
SZC|Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest|N|SZC|N|100|N|SZC
SZK|ProShares UltraShort Consumer Goods|P|SZK|Y|100|N|SZK
SZNE|Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF|P|SZNE|Y|100|N|SZNE
Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
T$A|AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A|N|TpA|N|100|N|T-A
T$C|AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C|N|TpC|N|100|N|T-C
TAAG|Trend Aggregation Growth ETF|P|TAAG|Y|100|N|TAAG
TACA.U|Trepont Acquisition Corp I Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant|N|TACA.U|N|100|N|TACA=
TACA.W|Trepont Acquisition Corp I Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50|N|TACA.WS|N|100|N|TACA+
TACA|Trepont Acquisition Corp I Class A Ordinary Shares|N|TACA|N|100|N|TACA
TACE|Trend Aggregation Conservative ETF|P|TACE|Y|100|N|TACE
TACO|Del Taco Restaurants, Inc. - Common Stock|S|N|N|100|N|N
TACT|TransAct Technologies Incorporated - Common Stock|G|N|N|100|N|N
TAC|TransAlta Corporation Ordinary Shares|N|TAC|N|100|N|TAC
TADS|Trend Aggregation Dividend Stock ETF|P|TADS|Y|100|N|TADS
TAEQ|Trend Aggregation U.S. ETF|Z|TAEQ|Y|100|N|TAEQ
TAGS|Teucrium Agricultural Fund ETV|P|TAGS|Y|100|N|TAGS
TAIL|Cambria Tail Risk ETF|Z|TAIL|Y|100|N|TAIL
TAIT|Taitron Components Incorporated - Class A Common Stock|S|N|N|100|N|N
TAK|Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock)|N|TAK|N|100|N|TAK
TALO|Talos Energy, Inc. Common Stock|N|TALO|N|100|N|TALO
TAL|TAL Education Group American Depositary Shares|N|TAL|N|100|N|TAL
TANH|Tantech Holdings Ltd. - Common Stock|S|N|N|100|N|N
TANNI|TravelCenters of America Inc.  - 8.25% Senior Notes due 2028|Q|N|N|100|N|N
TANNL|TravelCenters of America Inc.  - 8.00% Senior Notes due 2029|Q|N|N|100|N|N
TANNZ|TravelCenters of America Inc.  - 8.00% Senior Notes due 2030|Q|N|N|100|N|N
TAN|Invesco Solar ETF|P|TAN|Y|100|N|TAN
TAOP|Taoping Inc. - Ordinary Shares|S|N|N|100|N|N
TAP.A|Molson Coors Beverage Company Molson Coors Brewing Company Class A Common Stock|N|TAP.A|N|100|N|TAP.A
TAP|Molson Coors Beverage Company Class B Common Stock|N|TAP|N|100|N|TAP
TARA|Protara Therapeutics, Inc.  - Common Stock|G|N|N|100|N|N
TARO|Taro Pharmaceutical Industries Ltd. Ordinary Shares|N|TARO|N|100|N|TARO
TARS|Tarsus Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
TAST|Carrols Restaurant Group, Inc. - Common Stock|Q|N|N|100|N|N
TATT|TAT Technologies Ltd. - Ordinary Shares|G|N|N|100|N|N
TAXF|American Century Diversified Municipal Bond ETF|P|TAXF|Y|100|N|TAXF
TAYD|Taylor Devices, Inc. - Common Stock|S|N|N|100|N|N
TA|TravelCenters of America Inc.  - Common Stock|Q|N|N|100|N|N
TBA|Thoma Bravo Advantage Class A Ordinary Shares|N|TBA|N|100|N|TBA
TBBK|The Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
TBB|AT&T Inc. 5.350% Global Notes due 2066|N|TBB|N|100|N|TBB
TBCPU|Thunder Bridge Capital Partners III Inc. - Units|S|N|N|100|N|N
TBCPW|Thunder Bridge Capital Partners III Inc. - Warrant|S|N|N|100|N|N
TBCP|Thunder Bridge Capital Partners III Inc. - Class A Common Stock|S|N|N|100|N|N
TBC|AT&T Inc. 5.625% Global Notes due 2067|N|TBC|N|100|N|TBC
TBF|ProShares Short 20+ Year Treasury|P|TBF|Y|100|N|TBF
TBIO|Translate Bio, Inc. - Common Stock|Q|N|N|100|N|N
TBI|TrueBlue, Inc. Common Stock|N|TBI|N|100|N|TBI
TBJL|Innovator 20  Year Treasury Bond 9 Buffer ETF - July|Z|TBJL|Y|100|N|TBJL
TBKCP|Triumph Bancorp, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock |Q|N|N|100|N|N
TBK|Triumph Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
TBLTW|ToughBuilt Industries, Inc. - Warrant|S|N|N|100|N|N
TBLT|ToughBuilt Industries, Inc. - Common Stock|S|N|N|100|N|N
TBNK|Territorial Bancorp Inc. - Common Stock|Q|N|N|100|N|N
TBPH|Theravance Biopharma, Inc. - Ordinary Shares|G|N|N|100|N|N
TBSAU|TB SA Acquisition Corp - Unit|S|N|N|100|N|N
TBT|ProShares UltraShort Lehman 20  Year Treasury|P|TBT|Y|100|N|TBT
TBX|ProShares Short 7 10 Year Treasury|P|TBX|Y|100|N|TBX
TCACU|Tuatara Capital Acquisition Corporation - Unit|S|N|N|100|N|N
TCACW|Tuatara Capital Acquisition Corporation - Warrant|S|N|N|100|N|N
TCAC|Tuatara Capital Acquisition Corporation - Class A Ordinary Shares|S|N|N|100|N|N
TCBIL|Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042|Q|N|N|100|N|N
TCBIO|Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B|Q|N|N|100|N|N
TCBIP|Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A|Q|N|N|100|N|N
TCBI|Texas Capital Bancshares, Inc. - Common Stock|Q|N|N|100|N|N
TCBK|TriCo Bancshares - Common Stock|Q|N|N|100|N|N
TCDA|Tricida, Inc. - Common Stock|Q|N|N|100|N|N
TCFCP|TCF Financial Corporation - Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock|Q|N|N|100|N|N
TCFC|The Community Financial Corporation - Common Stock|S|N|N|100|N|N
TCF|TCF Financial Corporation - Common Stock|Q|N|N|100|N|N
TCHP|T. Rowe Price Blue Chip Growth ETF|P|TCHP|Y|100|N|TCHP
TCI|Transcontinental Realty Investors, Inc. Common Stock|N|TCI|N|100|N|TCI
TCMD|Tactile Systems Technology, Inc. - Common Stock|G|N|N|100|N|N
TCOM|Trip.com Group Limited - American Depositary Shares|Q|N|N|100|N|N
TCON|TRACON Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
TCPC|BlackRock TCP Capital Corp. - Common Stock|Q|N|N|100|N|N
TCRR|TCR2 Therapeutics Inc. - Common Stock|Q|N|N|100|N|N
TCS|Container Store (The) Common Stock|N|TCS|N|100|N|TCS
TCTL|Premise Capital Diversified Tactical ETF|Z|TCTL|Y|100|N|TCTL
TCVA|TCV Acquisition Corp. - Class A Ordinary Shares|S|N|N|100|N|N
TCX|Tucows Inc. - Common Stock|S|N|N|100|N|N
TC|TuanChe Limited - American Depositary Shares|S|N|N|100|N|N
TDACU|Trident Acquisitions Corp. - Units|S|N|N|100|N|N
TDACW|Trident Acquisitions Corp. - Warrant|S|N|N|100|N|N
TDAC|Trident Acquisitions Corp. - Common Stock|S|N|N|100|N|N
TDA|Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061|N|TDA|N|100|N|TDA
TDC|Teradata Corporation Common Stock|N|TDC|N|100|N|TDC
TDE|Telephone and Data Systems, Inc. 6.875% Senior Notes due 2059|N|TDE|N|100|N|TDE
TDF|Templeton Dragon Fund, Inc. Common Stock|N|TDF|N|100|N|TDF
TDG|Transdigm Group Incorporated Transdigm Group Inc. Common Stock|N|TDG|N|100|N|TDG
TDIV|First Trust NASDAQ Technology Dividend Index Fund|G|N|N|100|Y|N
TDI|Telephone and Data Systems, Inc. Sr Nt|N|TDI|N|100|N|TDI
TDJ|Telephone and Data Systems, Inc. 7% Senior Notes due 2060|N|TDJ|N|100|N|TDJ
TDOC|Teladoc Health, Inc. Common Stock|N|TDOC|N|100|N|TDOC
TDS$U|Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock|N|TDSpU|N|100|N|TDS-U
